workflow,paper_id,field,gold,pred,match,match_reason
metadata_prior_baseline,PV-GCLSTM,frequency_value,15,5,no,mismatch
metadata_prior_baseline,PV-GCLSTM,frequency_unit,minutes,minutes,yes,exact
metadata_prior_baseline,PV-GCLSTM,graph_node_count_min,304,not_reported,no,mismatch
metadata_prior_baseline,PV-GCLSTM,graph_node_count_max,1000,not_reported,no,mismatch
metadata_prior_baseline,PV-GCLSTM,node_unit,stations,nodes,no,mismatch
metadata_prior_baseline,PV-GCLSTM,graph_node_count_status,found,partial,no,mismatch
metadata_prior_baseline,PV-GCLSTM,coding_status,complete,partial,no,mismatch
metadata_prior_baseline,PV-GCLSTM,confidence,high,medium,no,mismatch
metadata_prior_baseline,MC-STGCN,year,2021,2021,yes,exact
metadata_prior_baseline,MC-STGCN,venue_type,journal,preprint,no,mismatch
metadata_prior_baseline,MC-STGCN,domain_class,traffic,traffic,yes,exact
metadata_prior_baseline,MC-STGCN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
metadata_prior_baseline,MC-STGCN,target_class,traffic_speed_and_flow,traffic_speed_and_flow,yes,exact
metadata_prior_baseline,MC-STGCN,dataset_family,tysons_corner|los_loop|pems_bay,not_reported,no,set_mismatch
metadata_prior_baseline,MC-STGCN,has_public_code,not_reported,not_reported,yes,exact
metadata_prior_baseline,MC-STGCN,has_public_dataset,yes,yes,yes,exact
metadata_prior_baseline,MC-STGCN,horizon_type,multi_horizon,multi_horizon,yes,exact
metadata_prior_baseline,MC-STGCN,horizon_min_value,15,15,yes,exact
metadata_prior_baseline,MC-STGCN,horizon_max_value,60,60,yes,exact
metadata_prior_baseline,MC-STGCN,horizon_unit,minutes,minutes,yes,exact
metadata_prior_baseline,MC-STGCN,frequency_value,5,5,yes,exact
metadata_prior_baseline,MC-STGCN,frequency_unit,minutes,minutes,yes,exact
metadata_prior_baseline,MC-STGCN,graph_node_count_min,131,not_reported,no,mismatch
metadata_prior_baseline,MC-STGCN,graph_node_count_max,325,not_reported,no,mismatch
metadata_prior_baseline,MC-STGCN,node_unit,mixed,sensors,no,mismatch
metadata_prior_baseline,MC-STGCN,graph_node_count_status,found,partial,no,mismatch
metadata_prior_baseline,MC-STGCN,coding_status,complete,partial,no,mismatch
metadata_prior_baseline,MC-STGCN,confidence,high,medium,no,mismatch
metadata_prior_baseline,STJGCN,year,2021,2021,yes,exact
metadata_prior_baseline,STJGCN,venue_type,journal,preprint,no,mismatch
metadata_prior_baseline,STJGCN,domain_class,traffic,traffic,yes,exact
metadata_prior_baseline,STJGCN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
metadata_prior_baseline,STJGCN,target_class,traffic_speed_and_flow,traffic_speed_and_flow,yes,exact
metadata_prior_baseline,STJGCN,dataset_family,pemsd3|pemsd4|pemsd7|pemsd8|seattle_loop,not_reported,no,set_mismatch
metadata_prior_baseline,STJGCN,has_public_code,not_reported,not_reported,yes,exact
metadata_prior_baseline,STJGCN,has_public_dataset,yes,yes,yes,exact
metadata_prior_baseline,STJGCN,horizon_type,sequence,multi_horizon,no,mismatch
metadata_prior_baseline,STJGCN,horizon_min_value,12,15,no,mismatch
metadata_prior_baseline,STJGCN,horizon_max_value,12,60,no,mismatch
metadata_prior_baseline,STJGCN,horizon_unit,steps,minutes,no,mismatch
metadata_prior_baseline,STJGCN,frequency_value,5,5,yes,exact
metadata_prior_baseline,STJGCN,frequency_unit,minutes,minutes,yes,exact
metadata_prior_baseline,STJGCN,graph_node_count_min,170,not_reported,no,mismatch
metadata_prior_baseline,STJGCN,graph_node_count_max,883,not_reported,no,mismatch
metadata_prior_baseline,STJGCN,node_unit,sensors,sensors,yes,exact
metadata_prior_baseline,STJGCN,graph_node_count_status,found,partial,no,mismatch
metadata_prior_baseline,STJGCN,coding_status,complete,partial,no,mismatch
metadata_prior_baseline,STJGCN,confidence,high,medium,no,mismatch
metadata_prior_baseline,STG-NCDE,year,2022,2021,no,mismatch
metadata_prior_baseline,STG-NCDE,venue_type,conference,preprint,no,mismatch
metadata_prior_baseline,STG-NCDE,domain_class,traffic,traffic,yes,exact
metadata_prior_baseline,STG-NCDE,task_class,traffic_forecasting,traffic_forecasting,yes,exact
metadata_prior_baseline,STG-NCDE,target_class,traffic_flow,traffic_speed_and_flow,no,mismatch
metadata_prior_baseline,STG-NCDE,dataset_family,pemsd3|pemsd4|pemsd7|pemsd8,not_reported,no,set_mismatch
metadata_prior_baseline,STG-NCDE,has_public_code,not_reported,not_reported,yes,exact
metadata_prior_baseline,STG-NCDE,has_public_dataset,yes,yes,yes,exact
metadata_prior_baseline,STG-NCDE,horizon_type,sequence,multi_horizon,no,mismatch
metadata_prior_baseline,STG-NCDE,horizon_min_value,12,15,no,mismatch
metadata_prior_baseline,STG-NCDE,horizon_max_value,12,60,no,mismatch
metadata_prior_baseline,STG-NCDE,horizon_unit,steps,minutes,no,mismatch
metadata_prior_baseline,STG-NCDE,frequency_value,5,5,yes,exact
metadata_prior_baseline,STG-NCDE,frequency_unit,minutes,minutes,yes,exact
metadata_prior_baseline,STG-NCDE,graph_node_count_min,170,not_reported,no,mismatch
metadata_prior_baseline,STG-NCDE,graph_node_count_max,883,not_reported,no,mismatch
metadata_prior_baseline,STG-NCDE,node_unit,sensors,sensors,yes,exact
metadata_prior_baseline,STG-NCDE,graph_node_count_status,found,partial,no,mismatch
metadata_prior_baseline,STG-NCDE,coding_status,complete,partial,no,mismatch
metadata_prior_baseline,STG-NCDE,confidence,medium,medium,yes,exact
metadata_prior_baseline,HiSTGNN,year,2022,2022,yes,exact
metadata_prior_baseline,HiSTGNN,venue_type,preprint,preprint,yes,exact
metadata_prior_baseline,HiSTGNN,domain_class,multivariate_timeseries,traffic,no,mismatch
metadata_prior_baseline,HiSTGNN,task_class,multivariate_timeseries_forecasting,traffic_forecasting,no,mismatch
metadata_prior_baseline,HiSTGNN,target_class,multiple_targets,traffic_speed_and_flow,no,mismatch
metadata_prior_baseline,HiSTGNN,dataset_family,not_reported,not_reported,yes,exact_set
metadata_prior_baseline,HiSTGNN,has_public_code,yes,not_reported,no,mismatch
metadata_prior_baseline,HiSTGNN,has_public_dataset,yes,yes,yes,exact
metadata_prior_baseline,HiSTGNN,horizon_type,dataset_specific,multi_horizon,no,mismatch
metadata_prior_baseline,HiSTGNN,horizon_min_value,24,15,no,mismatch
metadata_prior_baseline,HiSTGNN,horizon_max_value,33,60,no,mismatch
metadata_prior_baseline,HiSTGNN,horizon_unit,steps,minutes,no,mismatch
metadata_prior_baseline,HiSTGNN,frequency_value,1,5,no,mismatch
metadata_prior_baseline,HiSTGNN,frequency_unit,hours,minutes,no,mismatch
metadata_prior_baseline,HiSTGNN,graph_node_count_min,6,not_reported,no,mismatch
metadata_prior_baseline,HiSTGNN,graph_node_count_max,13,not_reported,no,mismatch
metadata_prior_baseline,HiSTGNN,node_unit,stations,sensors,no,mismatch
metadata_prior_baseline,HiSTGNN,graph_node_count_status,found,partial,no,mismatch
metadata_prior_baseline,HiSTGNN,coding_status,partial,partial,yes,exact
metadata_prior_baseline,HiSTGNN,confidence,medium,medium,yes,exact
metadata_prior_baseline,Deep Ensemble UQ,year,2022,2022,yes,exact
metadata_prior_baseline,Deep Ensemble UQ,venue_type,preprint,preprint,yes,exact
metadata_prior_baseline,Deep Ensemble UQ,domain_class,traffic,traffic,yes,exact
metadata_prior_baseline,Deep Ensemble UQ,task_class,traffic_forecasting,traffic_forecasting,yes,exact
metadata_prior_baseline,Deep Ensemble UQ,target_class,traffic_speed,traffic_speed_and_flow,no,mismatch
metadata_prior_baseline,Deep Ensemble UQ,dataset_family,metr_la,not_reported,no,set_mismatch
metadata_prior_baseline,Deep Ensemble UQ,has_public_code,no,not_reported,no,mismatch
metadata_prior_baseline,Deep Ensemble UQ,has_public_dataset,yes,yes,yes,exact
metadata_prior_baseline,Deep Ensemble UQ,horizon_type,multi_horizon,multi_horizon,yes,exact
metadata_prior_baseline,Deep Ensemble UQ,horizon_min_value,5,15,no,mismatch
metadata_prior_baseline,Deep Ensemble UQ,horizon_max_value,60,60,yes,exact
metadata_prior_baseline,Deep Ensemble UQ,horizon_unit,minutes,minutes,yes,exact
metadata_prior_baseline,Deep Ensemble UQ,frequency_value,5,5,yes,exact
metadata_prior_baseline,Deep Ensemble UQ,frequency_unit,minutes,minutes,yes,exact
metadata_prior_baseline,Deep Ensemble UQ,graph_node_count_min,207,not_reported,no,mismatch
metadata_prior_baseline,Deep Ensemble UQ,graph_node_count_max,207,not_reported,no,mismatch
metadata_prior_baseline,Deep Ensemble UQ,node_unit,sensors,sensors,yes,exact
metadata_prior_baseline,Deep Ensemble UQ,graph_node_count_status,found,partial,no,mismatch
metadata_prior_baseline,Deep Ensemble UQ,coding_status,complete,partial,no,mismatch
metadata_prior_baseline,Deep Ensemble UQ,confidence,high,medium,no,mismatch
metadata_prior_baseline,Adaptive GCN Framework,year,2022,2022,yes,exact
metadata_prior_baseline,Adaptive GCN Framework,venue_type,preprint,preprint,yes,exact
metadata_prior_baseline,Adaptive GCN Framework,domain_class,multivariate_timeseries,traffic,no,mismatch
metadata_prior_baseline,Adaptive GCN Framework,task_class,multivariate_timeseries_forecasting,traffic_forecasting,no,mismatch
metadata_prior_baseline,Adaptive GCN Framework,target_class,multiple_targets,traffic_speed_and_flow,no,mismatch
metadata_prior_baseline,Adaptive GCN Framework,dataset_family,electricity,not_reported,no,set_mismatch
metadata_prior_baseline,Adaptive GCN Framework,has_public_code,no,not_reported,no,mismatch
metadata_prior_baseline,Adaptive GCN Framework,has_public_dataset,yes,yes,yes,exact
metadata_prior_baseline,Adaptive GCN Framework,horizon_type,multi_horizon,multi_horizon,yes,exact
metadata_prior_baseline,Adaptive GCN Framework,horizon_min_value,24,15,no,mismatch
metadata_prior_baseline,Adaptive GCN Framework,horizon_max_value,336,60,no,mismatch
metadata_prior_baseline,Adaptive GCN Framework,horizon_unit,steps,minutes,no,mismatch
metadata_prior_baseline,Adaptive GCN Framework,frequency_value,dataset_specific,5,no,mismatch
metadata_prior_baseline,Adaptive GCN Framework,frequency_unit,mixed,minutes,no,mismatch
metadata_prior_baseline,Adaptive GCN Framework,graph_node_count_min,7,not_reported,no,mismatch
metadata_prior_baseline,Adaptive GCN Framework,graph_node_count_max,321,not_reported,no,mismatch
metadata_prior_baseline,Adaptive GCN Framework,node_unit,nodes,sensors,no,mismatch
metadata_prior_baseline,Adaptive GCN Framework,graph_node_count_status,partial,partial,yes,exact
metadata_prior_baseline,Adaptive GCN Framework,coding_status,partial,partial,yes,exact
metadata_prior_baseline,Adaptive GCN Framework,confidence,medium,medium,yes,exact
metadata_prior_baseline,CorrSTN,year,2022,2022,yes,exact
metadata_prior_baseline,CorrSTN,venue_type,preprint,preprint,yes,exact
metadata_prior_baseline,CorrSTN,domain_class,traffic,traffic,yes,exact
metadata_prior_baseline,CorrSTN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
metadata_prior_baseline,CorrSTN,target_class,traffic_flow,traffic_speed_and_flow,no,mismatch
metadata_prior_baseline,CorrSTN,dataset_family,pemsd7|pemsd8|hzme,not_reported,no,set_mismatch
metadata_prior_baseline,CorrSTN,has_public_code,yes,not_reported,no,mismatch
metadata_prior_baseline,CorrSTN,has_public_dataset,yes,yes,yes,exact
metadata_prior_baseline,CorrSTN,horizon_type,sequence,multi_horizon,no,mismatch
metadata_prior_baseline,CorrSTN,horizon_min_value,12,15,no,mismatch
metadata_prior_baseline,CorrSTN,horizon_max_value,12,60,no,mismatch
metadata_prior_baseline,CorrSTN,horizon_unit,steps,minutes,no,mismatch
metadata_prior_baseline,CorrSTN,frequency_value,dataset_specific,5,no,mismatch
metadata_prior_baseline,CorrSTN,frequency_unit,mixed,minutes,no,mismatch
metadata_prior_baseline,CorrSTN,graph_node_count_min,80,not_reported,no,mismatch
metadata_prior_baseline,CorrSTN,graph_node_count_max,883,not_reported,no,mismatch
metadata_prior_baseline,CorrSTN,node_unit,mixed,sensors,no,mismatch
metadata_prior_baseline,CorrSTN,graph_node_count_status,found,partial,no,mismatch
metadata_prior_baseline,CorrSTN,coding_status,partial,partial,yes,exact
metadata_prior_baseline,CorrSTN,confidence,medium,medium,yes,exact
metadata_prior_baseline,D2STGNN,year,2022,2022,yes,exact
metadata_prior_baseline,D2STGNN,venue_type,journal,preprint,no,mismatch
metadata_prior_baseline,D2STGNN,domain_class,traffic,traffic,yes,exact
metadata_prior_baseline,D2STGNN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
metadata_prior_baseline,D2STGNN,target_class,traffic_speed_and_flow,traffic_speed_and_flow,yes,exact
metadata_prior_baseline,D2STGNN,dataset_family,metr_la|pems_bay|pemsd4|pemsd8,not_reported,no,set_mismatch
metadata_prior_baseline,D2STGNN,has_public_code,yes,not_reported,no,mismatch
metadata_prior_baseline,D2STGNN,has_public_dataset,yes,yes,yes,exact
metadata_prior_baseline,D2STGNN,horizon_type,sequence,multi_horizon,no,mismatch
metadata_prior_baseline,D2STGNN,horizon_min_value,12,15,no,mismatch
metadata_prior_baseline,D2STGNN,horizon_max_value,12,60,no,mismatch
metadata_prior_baseline,D2STGNN,horizon_unit,steps,minutes,no,mismatch
metadata_prior_baseline,D2STGNN,frequency_value,5,5,yes,exact
metadata_prior_baseline,D2STGNN,frequency_unit,minutes,minutes,yes,exact
metadata_prior_baseline,D2STGNN,graph_node_count_min,170,not_reported,no,mismatch
metadata_prior_baseline,D2STGNN,graph_node_count_max,325,not_reported,no,mismatch
metadata_prior_baseline,D2STGNN,node_unit,sensors,sensors,yes,exact
metadata_prior_baseline,D2STGNN,graph_node_count_status,found,partial,no,mismatch
metadata_prior_baseline,D2STGNN,coding_status,complete,partial,no,mismatch
metadata_prior_baseline,D2STGNN,confidence,high,medium,no,mismatch
metadata_prior_baseline,STEP,year,2022,2022,yes,exact
metadata_prior_baseline,STEP,venue_type,conference,preprint,no,mismatch
metadata_prior_baseline,STEP,domain_class,traffic,traffic,yes,exact
metadata_prior_baseline,STEP,task_class,traffic_forecasting,traffic_forecasting,yes,exact
metadata_prior_baseline,STEP,target_class,traffic_speed_and_flow,traffic_speed_and_flow,yes,exact
metadata_prior_baseline,STEP,dataset_family,metr_la|pems_bay|pemsd4,not_reported,no,set_mismatch
metadata_prior_baseline,STEP,has_public_code,yes,not_reported,no,mismatch
metadata_prior_baseline,STEP,has_public_dataset,yes,yes,yes,exact
metadata_prior_baseline,STEP,horizon_type,sequence,multi_horizon,no,mismatch
metadata_prior_baseline,STEP,horizon_min_value,12,15,no,mismatch
metadata_prior_baseline,STEP,horizon_max_value,12,60,no,mismatch
metadata_prior_baseline,STEP,horizon_unit,steps,minutes,no,mismatch
metadata_prior_baseline,STEP,frequency_value,5,5,yes,exact
metadata_prior_baseline,STEP,frequency_unit,minutes,minutes,yes,exact
metadata_prior_baseline,STEP,graph_node_count_min,207,not_reported,no,mismatch
metadata_prior_baseline,STEP,graph_node_count_max,325,not_reported,no,mismatch
metadata_prior_baseline,STEP,node_unit,sensors,sensors,yes,exact
metadata_prior_baseline,STEP,graph_node_count_status,found,partial,no,mismatch
metadata_prior_baseline,STEP,coding_status,complete,partial,no,mismatch
metadata_prior_baseline,STEP,confidence,high,medium,no,mismatch
metadata_prior_baseline,LightTS,year,2022,2022,yes,exact
metadata_prior_baseline,LightTS,venue_type,preprint,preprint,yes,exact
metadata_prior_baseline,LightTS,domain_class,multivariate_timeseries,traffic,no,mismatch
metadata_prior_baseline,LightTS,task_class,multivariate_timeseries_forecasting,traffic_forecasting,no,mismatch
metadata_prior_baseline,LightTS,target_class,multiple_targets,traffic_speed_and_flow,no,mismatch
metadata_prior_baseline,LightTS,dataset_family,traffic|solar_energy|electricity|exchange_rate,not_reported,no,set_mismatch
metadata_prior_baseline,LightTS,has_public_code,not_reported,not_reported,yes,exact
metadata_prior_baseline,LightTS,has_public_dataset,yes,yes,yes,exact
metadata_prior_baseline,LightTS,horizon_type,multi_horizon,multi_horizon,yes,exact
metadata_prior_baseline,LightTS,horizon_min_value,96,15,no,mismatch
metadata_prior_baseline,LightTS,horizon_max_value,720,60,no,mismatch
metadata_prior_baseline,LightTS,horizon_unit,steps,minutes,no,mismatch
metadata_prior_baseline,LightTS,frequency_value,dataset_specific,5,no,mismatch
metadata_prior_baseline,LightTS,frequency_unit,mixed,minutes,no,mismatch
metadata_prior_baseline,LightTS,graph_node_count_min,7,not_reported,no,mismatch
metadata_prior_baseline,LightTS,graph_node_count_max,862,not_reported,no,mismatch
metadata_prior_baseline,LightTS,node_unit,nodes,sensors,no,mismatch
metadata_prior_baseline,LightTS,graph_node_count_status,partial,partial,yes,exact
metadata_prior_baseline,LightTS,coding_status,partial,partial,yes,exact
metadata_prior_baseline,LightTS,confidence,medium,medium,yes,exact
metadata_prior_baseline,STID,year,2022,2022,yes,exact
metadata_prior_baseline,STID,venue_type,conference,preprint,no,mismatch
metadata_prior_baseline,STID,domain_class,multivariate_timeseries,traffic,no,mismatch
metadata_prior_baseline,STID,task_class,multivariate_timeseries_forecasting,traffic_forecasting,no,mismatch
metadata_prior_baseline,STID,target_class,multiple_targets,traffic_speed_and_flow,no,mismatch
metadata_prior_baseline,STID,dataset_family,pemsd4|pemsd7|pemsd8|pems_bay|electricity,not_reported,no,set_mismatch
metadata_prior_baseline,STID,has_public_code,yes,not_reported,no,mismatch
metadata_prior_baseline,STID,has_public_dataset,yes,yes,yes,exact
metadata_prior_baseline,STID,horizon_type,sequence,multi_horizon,no,mismatch
metadata_prior_baseline,STID,horizon_min_value,12,15,no,mismatch
metadata_prior_baseline,STID,horizon_max_value,12,60,no,mismatch
metadata_prior_baseline,STID,horizon_unit,steps,minutes,no,mismatch
metadata_prior_baseline,STID,frequency_value,dataset_specific,5,no,mismatch
metadata_prior_baseline,STID,frequency_unit,mixed,minutes,no,mismatch
metadata_prior_baseline,STID,graph_node_count_min,170,not_reported,no,mismatch
metadata_prior_baseline,STID,graph_node_count_max,883,not_reported,no,mismatch
metadata_prior_baseline,STID,node_unit,sensors,sensors,yes,exact
metadata_prior_baseline,STID,graph_node_count_status,found,partial,no,mismatch
metadata_prior_baseline,STID,coding_status,complete,partial,no,mismatch
metadata_prior_baseline,STID,confidence,high,medium,no,mismatch
metadata_prior_baseline,Wind-GNN-Transformers,year,2022,2022,yes,exact
metadata_prior_baseline,Wind-GNN-Transformers,venue_type,preprint,preprint,yes,exact
